date,next_date,n_stocks,portfolio_ret,avg_score,selected_codes,year
2019-09-30,2019-10-31,60,0.02499618276143451,0.558582403036586,"000027.SZ,000063.SZ,000061.SZ,000333.SZ,000338.SZ,000540.SZ,000568.SZ,000651.SZ,000712.SZ,000750.SZ,000793.SZ,000831.SZ,000963.SZ,002202.SZ,002236.SZ,002241.SZ,002292.SZ,002353.SZ,002415.SZ,002475.SZ,300003.SZ,300017.SZ,300024.SZ,300058.SZ,600028.SH,600031.SH,600036.SH,600066.SH,600170.SH,600208.SH,600188.SH,600276.SH,600309.SH,600332.SH,600340.SH,600352.SH,600398.SH,600570.SH,600578.SH,600588.SH,600633.SH,600648.SH,600663.SH,600690.SH,600795.SH,600837.SH,601006.SH,601099.SH,601118.SH,601216.SH,601318.SH,601288.SH,601336.SH,601377.SH,601857.SH,601872.SH,601919.SH,601958.SH,601969.SH,603000.SH",2019
2019-10-31,2019-11-30,60,-0.0033718238276629047,0.692255903537998,"000063.SZ,000157.SZ,000540.SZ,000568.SZ,000895.SZ,000876.SZ,000963.SZ,002024.SZ,002236.SZ,002241.SZ,002353.SZ,002415.SZ,002475.SZ,300003.SZ,300017.SZ,300015.SZ,300058.SZ,300124.SZ,300251.SZ,600011.SH,600036.SH,600060.SH,600066.SH,600150.SH,600170.SH,600177.SH,600208.SH,600188.SH,600276.SH,600309.SH,600332.SH,600340.SH,600352.SH,600369.SH,600398.SH,600570.SH,600578.SH,600547.SH,600633.SH,600648.SH,600663.SH,600690.SH,600795.SH,600837.SH,600875.SH,600958.SH,601006.SH,601021.SH,601018.SH,601099.SH,601216.SH,601318.SH,601288.SH,601377.SH,601633.SH,601668.SH,601808.SH,601857.SH,601969.SH,603993.SH",2019
2019-11-30,2019-12-31,60,0.059183585227214584,0.6279205792393723,"000063.SZ,000157.SZ,000540.SZ,000750.SZ,000895.SZ,000963.SZ,002007.SZ,002024.SZ,002065.SZ,002241.SZ,002353.SZ,002415.SZ,002475.SZ,300003.SZ,300017.SZ,300015.SZ,300058.SZ,300124.SZ,300251.SZ,600011.SH,600036.SH,600060.SH,600066.SH,600150.SH,600170.SH,600177.SH,600208.SH,600188.SH,600276.SH,600309.SH,600340.SH,600352.SH,600369.SH,600398.SH,600373.SH,600570.SH,600578.SH,600547.SH,600633.SH,600663.SH,600690.SH,600795.SH,600837.SH,600873.SH,600958.SH,601006.SH,601021.SH,601018.SH,601099.SH,601216.SH,601231.SH,601318.SH,601288.SH,601377.SH,601607.SH,601633.SH,601668.SH,601808.SH,601969.SH,603993.SH",2019
2019-12-31,2020-01-31,60,-0.01469116564465473,0.7154584652128592,"000027.SZ,000063.SZ,000157.SZ,000402.SZ,000540.SZ,000750.SZ,000895.SZ,000963.SZ,002007.SZ,002024.SZ,002241.SZ,002353.SZ,002415.SZ,002475.SZ,300003.SZ,300017.SZ,300015.SZ,300058.SZ,300124.SZ,300251.SZ,600011.SH,600036.SH,600060.SH,600066.SH,600150.SH,600170.SH,600177.SH,600208.SH,600188.SH,600276.SH,600309.SH,600340.SH,600352.SH,600369.SH,600373.SH,600570.SH,600578.SH,600547.SH,600633.SH,600663.SH,600690.SH,600795.SH,600837.SH,600873.SH,600958.SH,601006.SH,601021.SH,601099.SH,601216.SH,601231.SH,601318.SH,601288.SH,601377.SH,601607.SH,601633.SH,601668.SH,601808.SH,601899.SH,601969.SH,603993.SH",2020
2020-01-31,2020-02-29,60,-0.01099859723099214,0.6765166997238831,"000027.SZ,000063.SZ,000157.SZ,000402.SZ,000540.SZ,000568.SZ,000625.SZ,000686.SZ,000725.SZ,000750.SZ,000858.SZ,000895.SZ,000876.SZ,000963.SZ,002007.SZ,002024.SZ,002081.SZ,002129.SZ,002236.SZ,002241.SZ,002252.SZ,002353.SZ,002415.SZ,002450.SZ,002475.SZ,002500.SZ,300003.SZ,300058.SZ,300124.SZ,300251.SZ,300315.SZ,600011.SH,600018.SH,600060.SH,600150.SH,600170.SH,600177.SH,600208.SH,600276.SH,600340.SH,600352.SH,600369.SH,600570.SH,600578.SH,600547.SH,600633.SH,600795.SH,600867.SH,600958.SH,601099.SH,601216.SH,601231.SH,601377.SH,601633.SH,601808.SH,601872.SH,601899.SH,601969.SH,603000.SH,603993.SH",2020
2020-02-29,2020-03-31,60,-0.07627518499719319,0.4698552812624689,"000027.SZ,000009.SZ,000063.SZ,000157.SZ,000400.SZ,000402.SZ,000540.SZ,000568.SZ,000686.SZ,000725.SZ,000750.SZ,000858.SZ,000895.SZ,000883.SZ,000963.SZ,002007.SZ,002024.SZ,002129.SZ,002241.SZ,002252.SZ,002353.SZ,002415.SZ,002475.SZ,002500.SZ,002673.SZ,300003.SZ,300015.SZ,300058.SZ,300070.SZ,300251.SZ,300315.SZ,600011.SH,600038.SH,600060.SH,600150.SH,600170.SH,600177.SH,600208.SH,600276.SH,600340.SH,600352.SH,600369.SH,600570.SH,600578.SH,600547.SH,600633.SH,600795.SH,600867.SH,600958.SH,601099.SH,601118.SH,601216.SH,601231.SH,601377.SH,601633.SH,601808.SH,601872.SH,601969.SH,603000.SH,603993.SH",2020
2020-03-31,2020-04-30,60,0.01738264910749574,0.6616311189277352,"000027.SZ,000001.SZ,000009.SZ,000063.SZ,000157.SZ,000400.SZ,000402.SZ,000503.SZ,000540.SZ,000686.SZ,000750.SZ,000858.SZ,000895.SZ,000883.SZ,002007.SZ,002024.SZ,002153.SZ,002129.SZ,002241.SZ,002252.SZ,002353.SZ,002415.SZ,002456.SZ,002500.SZ,002673.SZ,002739.SZ,300015.SZ,300058.SZ,300070.SZ,300251.SZ,300315.SZ,600011.SH,600038.SH,600060.SH,600150.SH,600177.SH,600208.SH,600188.SH,600276.SH,600340.SH,600352.SH,600369.SH,600406.SH,600518.SH,600578.SH,600547.SH,600633.SH,600795.SH,600867.SH,600958.SH,600998.SH,601099.SH,601377.SH,601633.SH,601808.SH,601872.SH,601969.SH,603000.SH,603885.SH,603993.SH",2020
2020-04-30,2020-05-31,60,-0.021030737373503236,0.6525796493332595,"000009.SZ,000061.SZ,000166.SZ,000581.SZ,000792.SZ,000800.SZ,000858.SZ,000895.SZ,000963.SZ,001979.SZ,002065.SZ,002202.SZ,002129.SZ,002241.SZ,002252.SZ,002353.SZ,002385.SZ,002410.SZ,002399.SZ,002415.SZ,002456.SZ,002475.SZ,300002.SZ,300058.SZ,300059.SZ,300133.SZ,300124.SZ,300315.SZ,600060.SH,600109.SH,600153.SH,600177.SH,600276.SH,600317.SH,600340.SH,600352.SH,600372.SH,600578.SH,600547.SH,600549.SH,600633.SH,600663.SH,600717.SH,600804.SH,600867.SH,600893.SH,600998.SH,601225.SH,601216.SH,601318.SH,601288.SH,601336.SH,601808.SH,601866.SH,601872.SH,601939.SH,601933.SH,601919.SH,601969.SH,603993.SH",2020
2020-05-31,2020-06-30,60,0.11538368430400507,0.7410865891278118,"000009.SZ,000061.SZ,000166.SZ,000338.SZ,000538.SZ,000581.SZ,000625.SZ,000792.SZ,000800.SZ,000858.SZ,000895.SZ,000963.SZ,001979.SZ,002065.SZ,002146.SZ,002236.SZ,002252.SZ,002292.SZ,002353.SZ,002385.SZ,002410.SZ,002399.SZ,002456.SZ,002475.SZ,300003.SZ,300002.SZ,300058.SZ,300059.SZ,300133.SZ,300124.SZ,300315.SZ,600060.SH,600109.SH,600153.SH,600177.SH,600317.SH,600340.SH,600372.SH,600578.SH,600549.SH,600583.SH,600633.SH,600663.SH,600690.SH,600717.SH,600804.SH,600893.SH,600998.SH,601225.SH,601216.SH,601318.SH,601288.SH,601336.SH,601808.SH,601866.SH,601872.SH,601939.SH,601933.SH,601919.SH,603993.SH",2020
2020-06-30,2020-07-31,60,0.1664536164234362,0.6407905028190082,"000009.SZ,000061.SZ,000166.SZ,000338.SZ,000538.SZ,000581.SZ,000625.SZ,000792.SZ,000800.SZ,000858.SZ,000895.SZ,000963.SZ,001979.SZ,002065.SZ,002146.SZ,002202.SZ,002236.SZ,002252.SZ,002353.SZ,002385.SZ,002410.SZ,002399.SZ,002456.SZ,002475.SZ,300002.SZ,300058.SZ,300059.SZ,300133.SZ,300124.SZ,300315.SZ,600060.SH,600109.SH,600153.SH,600177.SH,600317.SH,600340.SH,600372.SH,600578.SH,600549.SH,600583.SH,600633.SH,600663.SH,600690.SH,600717.SH,600804.SH,600867.SH,600893.SH,600998.SH,601225.SH,601216.SH,601318.SH,601288.SH,601336.SH,601808.SH,601866.SH,601872.SH,601939.SH,601933.SH,601919.SH,603993.SH",2020
2020-07-31,2020-08-31,60,0.036157775847109414,0.7501434126825876,"000009.SZ,000061.SZ,000166.SZ,000581.SZ,000792.SZ,000800.SZ,000858.SZ,000895.SZ,000999.SZ,001979.SZ,002065.SZ,002146.SZ,002202.SZ,002129.SZ,002252.SZ,002353.SZ,002385.SZ,002410.SZ,002399.SZ,002415.SZ,002456.SZ,002475.SZ,300002.SZ,300058.SZ,300059.SZ,300133.SZ,300146.SZ,300124.SZ,300315.SZ,600060.SH,600109.SH,600118.SH,600153.SH,600177.SH,600317.SH,600340.SH,600372.SH,600578.SH,600549.SH,600583.SH,600637.SH,600633.SH,600663.SH,600717.SH,600804.SH,600867.SH,600893.SH,600998.SH,601225.SH,601216.SH,601318.SH,601288.SH,601336.SH,601808.SH,601866.SH,601872.SH,601939.SH,601933.SH,601919.SH,603993.SH",2020
2020-08-31,2020-09-30,60,-0.05708878190640324,0.7572921081389359,"000027.SZ,000061.SZ,000157.SZ,000400.SZ,000581.SZ,000625.SZ,000712.SZ,000686.SZ,000778.SZ,000792.SZ,000800.SZ,000895.SZ,000876.SZ,002146.SZ,002385.SZ,002399.SZ,002475.SZ,002673.SZ,300003.SZ,300002.SZ,300015.SZ,300058.SZ,300059.SZ,300133.SZ,300124.SZ,300315.SZ,600031.SH,600060.SH,600109.SH,600150.SH,600153.SH,600177.SH,600256.SH,600276.SH,600317.SH,600570.SH,600583.SH,600585.SH,600633.SH,600663.SH,600674.SH,600717.SH,600739.SH,600783.SH,600804.SH,600863.SH,600895.SH,600887.SH,600958.SH,600998.SH,601216.SH,601318.SH,601288.SH,601555.SH,601866.SH,601872.SH,601888.SH,601933.SH,601919.SH,603993.SH",2020
