code,date,ret_pct
600036.SH,2016-08-31,8.5664
600036.SH,2016-09-30,-3.3816
600036.SH,2016-10-31,-0.7778
600036.SH,2016-11-30,3.8634
600036.SH,2016-12-31,-5.1213
600036.SH,2017-01-31,7.9545
600036.SH,2017-02-28,2.3158
600036.SH,2017-03-31,-1.3889
600036.SH,2017-04-30,-0.2087
600036.SH,2017-05-31,17.1981
600036.SH,2017-06-30,10.2743
600036.SH,2017-07-31,6.9427
600036.SH,2017-08-31,4.6148
600036.SH,2017-09-30,-4.486
600036.SH,2017-10-31,6.0665
600036.SH,2017-11-30,6.9742
600036.SH,2017-12-31,0.1035
600036.SH,2018-01-31,16.9538
600036.SH,2018-02-28,-10.7248
600036.SH,2018-03-31,-3.9934
600036.SH,2018-04-30,0.825
600036.SH,2018-05-31,-1.8752
600036.SH,2018-06-30,-8.1306
600036.SH,2018-07-31,10.8766
600036.SH,2018-08-31,-0.3522
600036.SH,2018-09-30,8.4836
600036.SH,2018-10-31,-5.7999
600036.SH,2018-11-30,-1.2452
600036.SH,2018-12-31,-11.7338
600036.SH,2019-01-31,15.9127
600036.SH,2019-02-28,8.6614
600036.SH,2019-03-31,6.8683
600036.SH,2019-04-30,1.5625
600036.SH,2019-05-31,-0.6967
600036.SH,2019-06-30,5.1739
600036.SH,2019-07-31,4.3441
600036.SH,2019-08-31,-6.2363
600036.SH,2019-09-30,1.3711
600036.SH,2019-10-31,2.1583
600036.SH,2019-11-30,1.493
600036.SH,2019-12-31,4.302
600036.SH,2020-01-31,-2.049
600036.SH,2020-02-29,-7.0905
600036.SH,2020-03-31,-5.614
600036.SH,2020-04-30,8.7051
600036.SH,2020-05-31,-3.6193
600036.SH,2020-06-30,-0.2957
600036.SH,2020-07-31,6.4021
600036.SH,2020-08-31,8.3046
600036.SH,2020-09-30,-4.4839
600036.SH,2020-10-31,10.5833
600036.SH,2020-11-30,11.0274
600036.SH,2020-12-31,-0.5656
600048.SH,2016-01-31,-18.1391
600048.SH,2016-02-29,4.248
600048.SH,2016-03-31,2.2026
600048.SH,2016-04-30,-3.556
600048.SH,2016-05-31,-1.3981
600048.SH,2016-06-30,1.649
600048.SH,2016-07-31,4.1715
600048.SH,2016-08-31,9.01
600048.SH,2016-09-30,-2.0408
600048.SH,2016-10-31,-4.6875
600048.SH,2016-11-30,7.9781
600048.SH,2016-12-31,-7.5911
600048.SH,2017-01-31,0.9858
600048.SH,2017-02-28,2.7115
600048.SH,2017-03-31,0.6336
600048.SH,2017-04-30,-1.1542
600048.SH,2017-05-31,2.8662
600048.SH,2017-06-30,6.1643
600048.SH,2017-07-31,5.4162
600048.SH,2017-08-31,-1.9029
600048.SH,2017-09-30,0.8729
600048.SH,2017-10-31,4.7115
600048.SH,2017-11-30,15.7025
600048.SH,2017-12-31,12.3016
600048.SH,2018-01-31,21.7668
600048.SH,2018-02-28,-15.09
600048.SH,2018-03-31,-7.9289
600048.SH,2018-04-30,-2.5241
600048.SH,2018-05-31,-6.0168
600048.SH,2018-06-30,1.8167
600048.SH,2018-07-31,-0.5738
600048.SH,2018-08-31,1.2366
600048.SH,2018-09-30,-0.8958
600048.SH,2018-10-31,3.5333
600048.SH,2018-11-30,3.9683
600048.SH,2018-12-31,-10
600048.SH,2019-01-31,9.2451
600048.SH,2019-02-28,2.5621
600048.SH,2019-03-31,7.7971
600048.SH,2019-04-30,-5.2669
600048.SH,2019-05-31,-6.1588
600048.SH,2019-06-30,4.9342
600048.SH,2019-07-31,11.3636
600048.SH,2019-08-31,-5.3483
600048.SH,2019-09-30,6.3197
600048.SH,2019-10-31,0.7692
600048.SH,2019-11-30,0.1388
600048.SH,2019-12-31,12.1275
600048.SH,2020-01-31,-5.2534
600048.SH,2020-02-29,5.6099
600048.SH,2020-03-31,-8.1532
600048.SH,2020-04-30,9.2132
600048.SH,2020-05-31,-6.6338
600048.SH,2020-06-30,2.9248
600048.SH,2020-07-31,5.548
600048.SH,2020-08-31,3.2051
600048.SH,2020-09-30,-1.3043
