code,date,mcap,circ_mcap,pe,pb
000061.SZ,2016-12-31,209.9145,209.2418,111.5459,4.2241
000061.SZ,2016-11-30,229.5992,228.8635,122.0061,4.6202
000061.SZ,2016-10-31,209.4054,208.7344,111.2754,4.2138
000061.SZ,2016-09-30,205.3327,204.6747,2370.1614,4.2885
000061.SZ,2016-08-31,213.4781,212.794,2464.1843,4.4586
000061.SZ,2016-07-31,204.6539,203.9981,678.6143,4.2988
000061.SZ,2016-06-30,206.3508,205.6896,684.2413,4.3344
000061.SZ,2016-05-31,215.0054,214.3168,712.939,4.4371
000061.SZ,2016-04-30,208.2175,207.5507,690.431,4.2971
000061.SZ,2016-03-31,221.6235,220.9138,312.7762,4.5648
000061.SZ,2016-02-29,208.5569,207.889,294.3353,4.2957
000061.SZ,2016-01-31,242.4962,241.7196,342.2336,4.9947
000063.SZ,2020-12-31,1422.1872,1169.7594,41.5967,3.7045
000063.SZ,2020-11-30,1468.0944,1207.3029,42.9318,3.8234
000063.SZ,2020-10-31,1356.8607,1121.7871,39.8908,3.5526
000063.SZ,2020-09-30,1399.3942,1150.64,27.5916,3.7104
000063.SZ,2020-08-31,1655.4014,1355.739,32.5097,4.3717
000063.SZ,2020-07-31,1667.0774,1361.6823,35.676,4.3765
000063.SZ,2020-06-30,1711.7434,1395.0552,36.5463,4.4842
000063.SZ,2020-05-31,1526.6104,1252.8304,32.8266,4.0288
000063.SZ,2020-04-30,1737.7787,1427.9834,37.4131,4.5923
000063.SZ,2020-03-31,1816.6014,1487.262,38.3447,4.8924
000063.SZ,2020-02-29,2145.7714,1736.017,52.33,5.8694
000063.SZ,2020-01-31,1529.6663,1359.7998,37.6057,5.957
000063.SZ,2019-12-31,1390.1587,1228.5758,33.9718,5.3833
000063.SZ,2019-11-30,1207.2352,1064.8392,29.4691,4.674
000063.SZ,2019-10-31,1308.7235,1158.1123,32.0504,5.0834
000063.SZ,2019-09-30,1252.639,1109.9154,58.408,5.4128
000063.SZ,2019-08-31,1130.4084,996.4487,52.569,4.8717
000063.SZ,2019-07-31,1297.1453,1138.6009,-193.3577,5.8185
000063.SZ,2019-06-30,1267.9752,1116.9398,-191.067,5.7496
000063.SZ,2019-05-31,1113.7952,987.4943,-168.9236,5.0832
000063.SZ,2019-04-30,1266.4269,1103.8922,-188.835,5.6824
000063.SZ,2019-03-31,1156.5962,1002.602,-17.5303,5.3467
000063.SZ,2019-02-28,1175.2762,1023.2034,-18.9414,5.4992
000063.SZ,2019-01-31,793.0951,690.4906,-12.7823,3.711
000063.SZ,2018-12-31,771.3132,672.745,-12.4518,3.6151
000063.SZ,2018-11-30,786.0107,682.3605,-12.6297,3.6667
000063.SZ,2018-10-31,662.1246,581.3973,-10.761,3.1242
000063.SZ,2018-09-30,724.3349,628.4448,-13.8273,3.4805
000063.SZ,2018-08-31,756.2675,655.5743,-14.4242,3.6307
000063.SZ,2018-07-31,589.8846,501.3822,-29.8211,2.4619
000063.SZ,2018-06-30,523.7893,447.4482,10.836,1.7029
000063.SZ,2018-05-31,1234.297,1075.1806,26.038,4.0918
000063.SZ,2018-04-30,1232.4229,1075.1806,26.038,4.0918
000063.SZ,2018-03-31,1191.4049,1035.3464,27.6717,3.9944
000063.SZ,2018-02-28,1276.7474,1107.1166,29.6834,4.2683
000063.SZ,2018-01-31,1244.0398,1068.656,-99.4744,4.2272
000063.SZ,2017-12-31,1435.1094,1247.9017,-116.224,4.939
000063.SZ,2017-11-30,1310.4991,1135.3297,-105.7395,4.4934
000063.SZ,2017-10-31,1283.8325,1108.2163,-103.2143,4.3861
000063.SZ,2017-09-30,1136.2636,970.8106,-64.7679,4.0901
000063.SZ,2017-08-31,955.785,818.4997,-54.6064,3.4484
000063.SZ,2017-07-31,919.1308,787.1251,-52.5426,3.4803
000063.SZ,2017-06-30,937.3263,813.891,-47.5062,3.6007
000063.SZ,2017-05-31,775.5521,669.0767,-39.056,2.9634
000063.SZ,2017-04-30,709.6262,608.3818,-35.5137,2.695
000063.SZ,2017-03-31,677.4406,580.9773,-30.1146,2.6876
000063.SZ,2017-02-28,626.5922,541.2406,19.0997,2.0687
000063.SZ,2017-01-31,600.4714,518.7822,18.3092,1.9838
000063.SZ,2016-12-31,637.7165,545.1457,19.2665,2.089
000063.SZ,2016-11-30,661.3015,575.2211,20.2299,2.2109
000063.SZ,2016-10-31,591.2077,519.4156,18.3799,2.0087
000063.SZ,2016-09-30,575.7649,501.0281,18.2826,2.0511
000063.SZ,2016-08-31,567.2831,497.6382,18.1583,2.0373
000063.SZ,2016-07-31,562.4951,493.5154,18.472,2.087
000063.SZ,2016-06-30,550.5292,486.0556,18.1912,1.9845
000063.SZ,2016-05-31,533.5553,467.023,17.4791,1.9071
000063.SZ,2016-04-30,559.7668,482.3065,18.0499,1.9693
000063.SZ,2016-03-31,600.8745,510.4382,16.5542,2.3194
000063.SZ,2016-02-29,545.4904,463.665,15.0355,2.1071
000063.SZ,2016-01-31,575.8017,485.7702,15.7553,2.2093
000069.SZ,2020-12-31,581.5072,500.2915,5.0171,0.8267
000069.SZ,2020-11-30,597.0906,513.7313,5.1516,0.8489
000069.SZ,2020-10-31,538.0377,461.6189,4.6421,0.7649
000069.SZ,2020-09-30,556.0816,477.1,4.7658,0.8303
000069.SZ,2020-08-31,586.4283,503.1364,5.0259,0.8756
000069.SZ,2020-07-31,588.0686,504.5438,4.9086,0.9018
000069.SZ,2020-06-30,497.0719,426.3299,4.1491,0.7622
000069.SZ,2020-05-31,479.0264,410.8526,3.9984,0.7078
000069.SZ,2020-04-30,534.8034,458.6916,4.464,0.7902
000069.SZ,2020-03-31,524.1402,449.5459,4.5593,0.8409
000069.SZ,2020-02-29,535.6237,459.4645,4.6592,0.8593
000069.SZ,2020-01-31,580.7375,498.1637,5.0516,0.9317
000069.SZ,2019-12-31,638.9752,546.6077,5.5582,1.0251
000069.SZ,2019-11-30,565.1527,483.4567,4.916,0.9067
000069.SZ,2019-10-31,577.4565,493.9818,5.0231,0.9264
000069.SZ,2019-09-30,576.6362,493.2726,5.065,0.9632
000069.SZ,2019-08-31,558.5907,477.8359,4.9065,0.9331
000069.SZ,2019-07-31,591.5143,505.9026,5.5454,1.0039
000069.SZ,2019-06-30,570.1837,428.5006,5.3455,0.9677
000069.SZ,2019-05-31,559.5184,420.4855,5.2455,0.9496
000069.SZ,2019-04-30,652.2245,490.1554,6.1146,1.0625
000069.SZ,2019-03-31,631.7143,538.8106,5.9658,1.0685
000069.SZ,2019-02-28,567.7224,484.2298,6.3061,1.0523
000069.SZ,2019-01-31,525.0612,447.8426,5.8322,0.9733
000069.SZ,2018-12-31,520.9592,390.1567,5.7866,0.9657
000069.SZ,2018-11-30,493.0653,369.2665,5.4768,0.9139
000069.SZ,2018-10-31,473.3755,354.5204,5.2581,0.8774
000069.SZ,2018-09-30,516.8571,387.0846,5.7922,1.0058
000069.SZ,2018-08-31,515.2163,385.8558,5.7738,1.0026
000069.SZ,2018-07-31,554.5959,415.348,6.1573,1.0798
000069.SZ,2018-06-30,593.1551,444.4476,6.5854,1.1021
000069.SZ,2018-05-31,646.4816,484.4049,7.1774,1.2011
000069.SZ,2018-04-30,634.9959,475.7987,7.0499,1.1798
000069.SZ,2018-03-31,676.0163,506.535,8.0202,1.4089
000069.SZ,2018-02-28,698.1673,523.1327,8.023,1.4551
000069.SZ,2018-01-31,849.1224,636.2424,9.7577,1.7697
000069.SZ,2017-12-31,696.6624,521.6671,8.0057,1.4517
000069.SZ,2017-11-30,729.4851,546.2451,8.3829,1.5201
000069.SZ,2017-10-31,718.8177,538.2572,8.2603,1.4979
000069.SZ,2017-09-30,670.4042,500.3493,9.5196,1.4854
000069.SZ,2017-08-31,713.8943,532.8077,10.1372,1.5818
000069.SZ,2017-07-31,754.9227,563.4289,10.7164,1.7245
000069.SZ,2017-06-30,825.4916,616.0972,11.7182,1.8857
000069.SZ,2017-05-31,723.7411,540.15,10.2738,1.6229
000069.SZ,2017-04-30,668.763,499.1182,9.4933,1.4996
000069.SZ,2017-03-31,599.0147,447.0629,9.1421,1.3869
000069.SZ,2017-02-28,615.4261,459.3112,9.3925,1.4249
000069.SZ,2017-01-31,570.2949,425.6284,11.2564,1.4368
000069.SZ,2016-12-31,570.2949,425.4668,11.2564,1.4368
000069.SZ,2016-11-30,611.3233,456.0759,12.0663,1.5402
000069.SZ,2016-10-31,567.8332,423.6302,11.2079,1.4306
000069.SZ,2016-09-30,574.3977,428.5277,11.9517,1.4933
000069.SZ,2016-08-31,589.1679,439.547,12.259,1.5317
000069.SZ,2016-07-31,555.5246,414.4475,11.7561,1.4701
000069.SZ,2016-06-30,525.1636,391.7967,11.1136,1.3898
000069.SZ,2016-05-31,543.2161,405.09,11.4956,1.416
000069.SZ,2016-04-30,545.6778,406.9258,11.5477,1.4225
000069.SZ,2016-03-31,575.2183,428.9549,12.3952,1.5938
000069.SZ,2016-02-29,530.9076,395.9113,11.925,1.471
000069.SZ,2016-01-31,526.8047,210.2879,11.8329,1.735
000060.SZ,2020-12-31,172.0588,171.9962,20.4396,1.5282
000060.SZ,2020-11-30,177.7703,177.7099,21.1181,1.579
000060.SZ,2020-10-31,144.9292,144.8799,17.2167,1.2873
000060.SZ,2020-09-30,146.3571,146.3073,19.4521,1.3238
000060.SZ,2020-08-31,159.5649,159.5107,21.2075,1.4433
000060.SZ,2020-07-31,167.0613,167.0044,22.7649,1.5634
000060.SZ,2020-06-30,132.7923,132.7471,18.0952,1.2427
000060.SZ,2020-05-31,126.7238,126.6781,17.2682,1.1859
000060.SZ,2020-04-30,124.582,124.5371,16.9764,1.1385
000060.SZ,2020-03-31,127.0808,127.035,14.9137,1.1622
000060.SZ,2020-02-29,132.0784,132.0307,16.799,1.231
000060.SZ,2020-01-31,144.9292,144.877,18.4335,1.3508
000060.SZ,2019-12-31,153.4965,153.4411,19.5231,1.4306
000060.SZ,2019-11-30,142.0735,142.0159,18.0703,1.3242
000060.SZ,2019-10-31,143.5014,143.4432,18.2519,1.3375
000060.SZ,2019-09-30,144.2153,144.1568,18.3987,1.3717
000060.SZ,2019-08-31,146.3571,146.2977,18.6719,1.392
000060.SZ,2019-07-31,155.2813,155.2183,17.8456,1.5185
000060.SZ,2019-06-30,167.4182,167.3498,19.2405,1.6372
000060.SZ,2019-05-31,172.7728,172.7021,19.8558,1.6895
000060.SZ,2019-04-30,181.34,181.2659,20.8404,1.7251
000060.SZ,2019-03-31,180.2691,180.1954,19.5958,1.7461
000060.SZ,2019-02-28,173.1297,173.059,17.7797,1.6874
000060.SZ,2019-01-31,143.8583,143.7995,14.7736,1.4021
000060.SZ,2018-12-31,141.3595,141.3016,14.517,1.3778
000060.SZ,2018-11-30,148.8559,148.7948,15.2868,1.4508
000060.SZ,2018-10-31,152.7825,152.7199,15.6901,1.4891
000060.SZ,2018-09-30,163.4916,163.4246,14.5766,1.6349
000060.SZ,2018-08-31,164.5625,164.495,14.6721,1.6456
000060.SZ,2018-07-31,172.4158,172.3451,14.8796,1.7912
000060.SZ,2018-06-30,173.4867,161.2304,14.972,1.8023
000060.SZ,2018-05-31,209.8975,195.0688,18.1143,2.1806
000060.SZ,2018-04-30,224.8902,209.0023,19.4082,2.2004
000060.SZ,2018-03-31,222.9863,207.233,21.8113,2.256
000060.SZ,2018-02-28,242.2626,225.1475,23.6968,2.451
000060.SZ,2018-01-31,285.5748,265.3998,27.9333,2.8892
000060.SZ,2017-12-31,265.8226,246.9787,26.0013,2.6894
000060.SZ,2017-11-30,257.7313,239.461,25.2098,2.6075
000060.SZ,2017-10-31,264.6327,245.8731,25.8849,2.6582
000060.SZ,2017-09-30,288.6686,268.2052,34.7057,2.9869
000060.SZ,2017-08-31,309.6107,287.6627,37.2235,3.2036
000060.SZ,2017-07-31,294.856,273.954,49.5615,3.1467
000060.SZ,2017-06-30,247.8143,247.642,41.6544,3.1448
000060.SZ,2017-05-31,218.3864,218.2839,36.7079,2.7714
000060.SZ,2017-04-30,227.4582,227.3514,38.2328,2.8624
000060.SZ,2017-03-31,246.4868,246.3711,93.463,3.2423
000060.SZ,2017-02-28,254.8947,254.7751,96.6511,3.3529
000060.SZ,2017-01-31,265.5154,265.3907,100.6782,3.4926
000060.SZ,2016-12-31,246.708,246.5771,93.5469,3.2452
000060.SZ,2016-11-30,278.7911,278.6431,105.7122,3.6672
000060.SZ,2016-10-31,240.2914,240.1639,91.1138,3.1608
000060.SZ,2016-09-30,225.4668,225.3471,266.9348,3.0281
000060.SZ,2016-08-31,240.2914,240.1639,284.486,3.2272
000060.SZ,2016-07-31,233.8748,233.7506,260.3612,3.1959
000060.SZ,2016-06-30,230.7771,230.6546,256.9127,3.1535
000060.SZ,2016-05-31,217.5013,217.3892,242.1334,2.9632
000060.SZ,2016-04-30,232.5472,232.4273,258.8832,3.1681
000060.SZ,2016-03-31,247.1505,247.0232,122.9931,3.365
000060.SZ,2016-02-29,254.4522,237.107,157.8834,3.4846
000060.SZ,2016-01-31,200.2428,186.5929,124.2474,2.7422
000100.SZ,2020-12-31,993.3798,896.0597,48.0913,3.0034
000100.SZ,2020-11-30,983.5583,887.4632,45.88,3.0497
000100.SZ,2020-10-31,815.2125,763.3956,39.4659,2.6234
000100.SZ,2020-09-30,831.4357,778.5876,47.9633,2.7704
000100.SZ,2020-08-31,957.165,896.3252,55.2163,3.1893
000100.SZ,2020-07-31,846.3069,792.5135,37.6672,2.8199
000100.SZ,2020-06-30,838.7632,784.9618,37.3314,2.883
000100.SZ,2020-05-31,706.1845,660.8872,31.4306,2.4273
000100.SZ,2020-04-30,627.7196,587.4553,27.9384,2.1576
000100.SZ,2020-03-31,560.0774,524.1519,21.3953,1.86
000100.SZ,2020-02-29,795.4722,744.4476,22.3706,2.6195
000100.SZ,2020-01-31,684.539,640.6301,19.2509,2.2542
000100.SZ,2019-12-31,604.7212,565.9321,17.0062,1.9913
000100.SZ,2019-11-30,519.492,486.1374,14.6094,1.7107
000100.SZ,2019-10-31,445.0856,416.5083,12.5169,1.4656
000100.SZ,2019-09-30,482.3675,450.6899,12.1362,1.5952
000100.SZ,2019-08-31,436.2987,407.6465,10.9771,1.4428
000100.SZ,2019-07-31,460.688,430.4341,13.1009,1.5486
000100.SZ,2019-06-30,451.2033,422.7258,12.8312,1.5167
000100.SZ,2019-05-31,448.4934,420.5364,12.7541,1.5076
000100.SZ,2019-04-30,486.4324,458.94,13.833,1.6351
000100.SZ,2019-03-31,550.1157,519.0241,15.8617,1.804
000100.SZ,2019-02-28,437.6536,412.9182,13.4748,1.4641
000100.SZ,2019-01-31,372.6153,351.5557,11.4723,1.2466
000100.SZ,2018-12-31,331.9664,287.3343,10.2208,1.1106
000100.SZ,2018-11-30,334.6763,289.6799,10.3042,1.1196
000100.SZ,2018-10-31,334.6763,289.6799,10.3042,1.1196
000100.SZ,2018-09-30,380.7451,329.5548,11.8373,1.2864
000100.SZ,2018-08-31,386.165,334.246,12.0058,1.3047
000100.SZ,2018-07-31,406.4895,351.8379,13.7914,1.3635
000100.SZ,2018-06-30,392.9398,340.11,13.3317,1.318
000100.SZ,2018-05-31,421.3941,364.7386,14.2971,1.4134
000100.SZ,2018-04-30,439.2366,381.1907,14.9024,1.4121
000100.SZ,2018-03-31,468.9695,406.9944,23.8041,1.638
000100.SZ,2018-02-28,506.8115,439.8354,25.7249,1.7701
000100.SZ,2018-01-31,482.4845,321.3484,24.4901,1.6852
000100.SZ,2017-12-31,527.0839,351.0529,26.7538,1.8409
000100.SZ,2017-11-30,510.5319,376.2567,25.9137,2.0755
000100.SZ,2017-10-31,530.0738,390.6589,26.9056,2.155
000100.SZ,2017-09-30,434.8071,320.4483,21.4163,1.8374
000100.SZ,2017-08-31,436.0284,321.3484,21.4764,1.8425
000100.SZ,2017-07-31,448.2421,330.3498,25.0503,1.977
000100.SZ,2017-06-30,418.9293,308.7465,23.4121,1.8477
000100.SZ,2017-05-31,428.7002,315.9476,23.9582,1.8127
000100.SZ,2017-04-30,428.7002,315.9476,23.9582,1.8127
000100.SZ,2017-03-31,431.143,317.7479,21.1289,1.6984
000100.SZ,2017-02-28,444.578,327.6494,21.7873,1.7513
000100.SZ,2017-01-31,425.0361,313.2472,20.8297,1.6743
000100.SZ,2016-12-31,403.0515,297.0448,19.7523,1.5877
000100.SZ,2016-11-30,417.7079,307.8464,20.4705,1.6455
000100.SZ,2016-10-31,417.7079,307.8464,20.4705,1.6455
000100.SZ,2016-09-30,417.7079,307.8464,26.9261,1.7352
000100.SZ,2016-08-31,417.7079,307.8464,26.9261,1.7352
000100.SZ,2016-07-31,427.4789,315.0475,20.6165,1.8082
000100.SZ,2016-06-30,401.8301,296.1446,19.3795,1.6997
000100.SZ,2016-05-31,415.2652,305.7884,20.0275,1.7565
000100.SZ,2016-04-30,420.1507,309.3859,20.2631,1.7772
000100.SZ,2016-03-31,467.784,344.4616,18.223,1.9376
000100.SZ,2016-02-29,455.5703,335.4679,15.0427,1.8995
000100.SZ,2016-01-31,442.6666,325.7033,14.6134,1.84
000166.SZ,2020-12-31,1236.6836,1189.8748,17.6097,1.5149
000166.SZ,2020-11-30,1266.8801,1216.9174,18.0099,1.5494
000166.SZ,2020-10-31,1178.3734,1135.7896,16.8092,1.4461
000166.SZ,2020-09-30,1241.9851,1196.6354,20.2419,1.6091
000166.SZ,2020-08-31,1321.1211,1271.0026,21.4999,1.7091
000166.SZ,2020-07-31,1369.5868,1313.8201,24.9094,1.7201
000166.SZ,2020-06-30,1187.0124,1137.9879,21.5767,1.49
000166.SZ,2020-05-31,1016.6265,973.4867,18.4577,1.2746
000166.SZ,2020-04-30,1027.5353,984.7539,18.6713,1.2894
000166.SZ,2020-03-31,1035.475,993.7677,19.2534,1.3271
000166.SZ,2020-02-29,1099.6871,1054.6106,20.9062,1.4284
000166.SZ,2020-01-31,1126.8287,1086.1588,21.5316,1.4712
000166.SZ,2019-12-31,1206.5516,1153.762,22.8718,1.5627
000166.SZ,2019-11-30,1121.0568,1072.6381,21.2636,1.4529
000166.SZ,2019-10-31,1129.5022,1079.3984,21.3976,1.462
000166.SZ,2019-09-30,1126.0046,1077.145,22.5996,1.4866
000166.SZ,2019-08-31,1126.5279,1077.145,22.5996,1.4866
000166.SZ,2019-07-31,1159.0685,1101.9329,23.0264,1.5255
000166.SZ,2019-06-30,1188.5229,1128.9742,24.9432,1.611
000166.SZ,2019-05-31,1131.0576,1063.6244,23.4993,1.5178
000166.SZ,2019-04-30,1226.6549,1158.2689,25.5904,1.6292
000166.SZ,2019-03-31,1243.9841,1243.8997,29.9021,1.7925
000166.SZ,2019-02-28,1239.477,1239.3928,29.7938,1.786
000166.SZ,2019-01-31,996.0887,885.2429,23.0178,1.4411
000166.SZ,2018-12-31,917.2129,815.1445,21.1951,1.327
000166.SZ,2018-11-30,1000.5959,889.2485,23.1219,1.4476
000166.SZ,2018-10-31,1005.1031,893.2541,23.2261,1.4541
000166.SZ,2018-09-30,1014.1175,901.2654,21.973,1.5029
000166.SZ,2018-08-31,1005.1031,893.2541,21.7777,1.4896
000166.SZ,2018-07-31,1000.5959,889.2485,21.654,1.4963
000166.SZ,2018-06-30,984.8208,875.2288,21.3126,1.4727
000166.SZ,2018-05-31,1045.6678,929.3047,22.6294,1.5378
000166.SZ,2018-04-30,1045.6678,929.3047,22.6294,1.5378
000166.SZ,2018-03-31,1120.0364,995.3975,24.073,1.6849
000166.SZ,2018-02-28,1131.3044,1005.4116,24.3152,1.7019
000166.SZ,2018-01-31,1205.673,396.4353,25.9136,1.795
000166.SZ,2017-12-31,1077.0397,397.9173,20.939,1.9762
000166.SZ,2017-11-30,1137.2095,420.1474,22.1088,2.0866
000166.SZ,2017-10-31,1133.1982,418.6654,22.0308,2.0792
000166.SZ,2017-09-30,1169.3001,432.0034,21.836,2.2247
000166.SZ,2017-08-31,1219.4416,446.9567,22.7724,2.3201
000166.SZ,2017-07-31,1185.3454,434.4596,22.2737,2.2569
000166.SZ,2017-06-30,1123.1699,411.6707,21.0561,2.1865
000166.SZ,2017-05-31,1143.2265,419.0975,21.4321,2.142
000166.SZ,2017-04-30,1185.3454,426.3201,22.2217,2.2209
000166.SZ,2017-03-31,1243.5096,445.455,22.9894,2.3774
000166.SZ,2017-02-28,1285.6284,460.543,23.3359,2.456
000166.SZ,2017-01-31,1265.5718,452.6206,22.9718,2.4177
000166.SZ,2016-12-31,1253.5379,449.9564,16.4756,2.4771
000166.SZ,2016-11-30,1387.9171,498.1917,18.2418,2.7426
000166.SZ,2016-10-31,1293.6511,464.355,17.0028,2.5563
000166.SZ,2016-09-30,1255.5435,450.6763,18.1904,2.5776
000166.SZ,2016-08-31,1303.6794,467.1105,18.8878,2.6764
000166.SZ,2016-07-31,1239.4982,444.1143,17.909,2.851
000166.SZ,2016-06-30,1249.4523,447.6809,11.7492,2.4971
000166.SZ,2016-05-31,1268.766,454.601,11.9308,2.5357
000166.SZ,2016-04-30,1247.9666,447.1486,11.7353,2.4941
000166.SZ,2016-03-31,1320.7646,473.2322,10.5166,2.6047
000166.SZ,2016-02-29,1103.8562,388.6087,8.7895,2.177
000166.SZ,2016-01-31,1206.3677,424.6976,9.6057,2.3791
000156.SZ,2020-12-31,158.611,109.5933,20.1407,1.1609
000156.SZ,2020-11-30,138.8918,124.0606,22.7994,1.3141
000156.SZ,2020-10-31,138.3185,123.5485,22.7053,1.3087
000156.SZ,2020-09-30,141.4718,126.3651,25.4264,1.3583
000156.SZ,2020-08-31,160.1054,143.009,28.7754,1.5372
000156.SZ,2020-07-31,159.1021,142.1128,28.3709,1.4274
000156.SZ,2020-06-30,155.232,138.656,27.6808,1.3927
000156.SZ,2020-05-31,158.242,141.3446,28.2175,1.4197
000156.SZ,2020-04-30,137.0284,122.3962,24.4347,1.2294
000156.SZ,2020-03-31,133.7317,119.4516,20.0333,1.2304
000156.SZ,2020-02-29,150.932,134.8151,22.6099,1.3887
000156.SZ,2020-01-31,142.1885,127.0053,21.3001,1.3083
000156.SZ,2019-12-31,149.6419,133.6628,22.4167,1.3768
000156.SZ,2019-11-30,120.2582,107.4168,18.0149,1.1065
000156.SZ,2019-10-31,124.4149,111.1296,18.6376,1.1447
000156.SZ,2019-09-30,134.1617,119.8356,18.33,1.246
000156.SZ,2019-08-31,140.4685,125.4689,19.1917,1.3046
000156.SZ,2019-07-31,150.0719,134.0469,20.4556,1.3936
000156.SZ,2019-06-30,157.812,140.9605,22.0059,1.447
000156.SZ,2019-05-31,169.1355,151.0748,23.5849,1.5508
000156.SZ,2019-04-30,162.9721,145.5696,22.7254,1.4943
000156.SZ,2019-03-31,174.7256,156.068,27.1247,1.6385
000156.SZ,2019-02-28,144.0519,128.6697,22.1091,1.3682
000156.SZ,2019-01-31,118.1082,105.4963,18.1272,1.1218
000156.SZ,2018-12-31,113.6648,101.5274,17.4453,1.0796
000156.SZ,2018-11-30,127.855,114.2023,19.6232,1.2144
000156.SZ,2018-10-31,116.5315,104.088,17.8853,1.1068
000156.SZ,2018-09-30,127.7117,114.0743,19.6357,1.2317
000156.SZ,2018-08-31,117.9649,105.3683,18.1372,1.1377
000156.SZ,2018-07-31,131.725,117.6591,20.3459,1.2525
000156.SZ,2018-06-30,138.1751,123.4205,21.3422,1.3138
000156.SZ,2018-05-31,163.4021,145.9537,25.2387,1.5537
000156.SZ,2018-04-30,163.4021,113.2732,25.2387,1.5537
000156.SZ,2018-03-31,163.4021,113.2732,25.5741,1.5761
000156.SZ,2018-02-28,163.4021,113.2732,25.5741,1.5761
000156.SZ,2018-01-31,163.4021,113.2732,26.5191,1.5942
000156.SZ,2017-12-31,163.4021,113.2732,26.5191,1.5942
000156.SZ,2017-11-30,190.3491,131.9533,30.8924,1.8571
000156.SZ,2017-10-31,200.8126,139.2068,32.5906,1.9592
000156.SZ,2017-09-30,206.8327,143.38,33.653,2.0524
000156.SZ,2017-08-31,215.2895,149.2424,35.029,2.1363
000156.SZ,2017-07-31,209.9861,145.566,34.7417,2.057
000156.SZ,2017-06-30,213.7128,148.1494,35.3583,2.0935
000156.SZ,2017-05-31,208.1227,144.2743,34.4334,2.0388
000156.SZ,2017-04-30,232.7763,161.3646,38.5123,2.2803
000156.SZ,2017-03-31,242.9531,168.4193,40.3512,2.4776
000156.SZ,2017-02-28,257.1433,178.2562,43.7033,2.6626
000156.SZ,2017-01-31,249.8332,173.1887,42.4609,2.5869
000156.SZ,2016-12-31,256.7133,177.9581,43.6302,2.6581
000156.SZ,2016-11-30,271.9069,188.4905,46.2125,2.8155
000156.SZ,2016-10-31,274.3436,190.1797,46.6266,2.8407
000156.SZ,2016-09-30,258.29,179.0511,44.6753,2.7204
000156.SZ,2016-08-31,279.3603,193.6574,48.3197,2.9423
000156.SZ,2016-07-31,268.0368,185.8078,48.7943,2.8526
000156.SZ,2016-06-30,265.8868,184.3173,48.4029,2.8297
000156.SZ,2016-05-31,274.2002,104.6159,49.9163,2.9182
000156.SZ,2016-04-30,275.0602,104.9441,50.0729,2.9273
000156.SZ,2016-03-31,311.754,118.9439,57.0952,3.423
000156.SZ,2016-02-29,239.3698,91.327,43.8386,2.6283
000156.SZ,2016-01-31,275.2036,104.9987,50.4012,3.0217
000157.SZ,2020-12-31,757.0573,645.006,11.9236,1.7568
000157.SZ,2020-11-30,654.377,552.3598,10.3052,1.5183
000157.SZ,2020-10-31,565.4814,477.4146,8.9083,1.3125
000157.SZ,2020-09-30,620.3153,523.1565,11.0434,1.4488
000157.SZ,2020-08-31,651.3421,549.672,11.5968,1.5215
000157.SZ,2020-07-31,638.7722,532.8133,14.8436,1.6287
000157.SZ,2020-06-30,494.3319,413.8661,11.55,1.2673
000157.SZ,2020-05-31,494.1882,408.7874,11.4102,1.252
000157.SZ,2020-04-30,494.0646,410.7126,11.4639,1.2579
000157.SZ,2020-03-31,440.5384,365.1491,10.2481,1.1528
000157.SZ,2020-02-29,487.8524,403.0117,11.7814,1.2723
000157.SZ,2020-01-31,479.5218,404.2952,11.8189,1.2764
000157.SZ,2019-12-31,514.5185,425.269,12.5243,1.3886
000157.SZ,2019-11-30,454.6433,377.8759,11.1556,1.2369
000157.SZ,2019-10-31,451.1076,370.6486,10.9664,1.2161
000157.SZ,2019-09-30,435.7997,361.416,11.9916,1.2095
000157.SZ,2019-08-31,401.9782,335.1996,11.1501,1.1246
000157.SZ,2019-07-31,465.9439,390.2229,18.3131,1.3092
000157.SZ,2019-06-30,449.7975,378.8948,17.7901,1.201
000157.SZ,2019-05-31,401.6277,338.2323,15.8773,1.0719
000157.SZ,2019-04-30,373.1096,311.5288,14.6131,0.9868
000157.SZ,2019-03-31,333.9525,281.6982,17.3192,0.9157
000157.SZ,2019-02-28,311.3019,264.0921,24.2487,0.8739
000157.SZ,2019-01-31,276.5612,233.9101,21.4774,0.7741
000157.SZ,2018-12-31,262.8647,223.9836,20.5536,0.7408
000157.SZ,2018-11-30,263.0078,221.0158,20.4959,0.7387
000157.SZ,2018-10-31,244.8188,207.9416,19.2427,0.6941
000157.SZ,2018-09-30,276.5158,232.8448,27.3743,0.7881
000157.SZ,2018-08-31,282.6686,240.9383,28.3331,0.8156
000157.SZ,2018-07-31,305.9844,260.2383,20.0596,0.8558
000157.SZ,2018-06-30,302.4884,255.8803,19.7236,0.8415
000157.SZ,2018-05-31,307.64,259.6157,20.0116,0.8538
000157.SZ,2018-04-30,307.0629,261.4835,20.1555,0.8599
000157.SZ,2018-03-31,303.1482,262.1061,24.6358,0.8732
000157.SZ,2018-02-28,310.6505,266.4641,28.9842,0.8847
000157.SZ,2018-01-31,326.075,279.5383,30.4064,0.9281
000157.SZ,2017-12-31,325.215,278.2769,30.2709,0.924
000157.SZ,2017-11-30,313.5292,273.9191,29.1517,0.899
000157.SZ,2017-10-31,334.0708,288.8602,30.7418,0.9481
