code,report_date,revenue,ocf,roe,net_profit,total_assets,total_liabilities
000400.SZ,Q2 FY2017,21.2375,-0.2139,1.5577,1.1227,147.2223,71.0956
000400.SZ,Q3 FY2017,20.0871,0.0606,1.9592,1.5072,144.635,67.0359
000400.SZ,Q4 FY2017,50.6473,6.4294,4.2129,3.6811,153.0872,71.8397
000400.SZ,Q1 FY2018,8.9488,-3.0583,0.3648,0.2452,145.0375,63.5449
000400.SZ,Q2 FY2018,17.6198,-1.7806,1.3641,1.3045,149.187,66.5377
000400.SZ,Q3 FY2018,15.0269,0.3644,0.3042,0.4346,146.4956,63.4318
000400.SZ,Q4 FY2018,40.5701,9.1069,0.5723,0.7528,145.7691,62.2388
000400.SZ,Q1 FY2019,10.3257,-2.2591,0.3241,0.2833,143.1907,59.3772
000400.SZ,Q2 FY2019,20.2192,1.7059,1.895,1.6863,141.914,57.1458
000400.SZ,Q3 FY2019,21.8373,0.8119,1.1726,1.1262,145.9664,60.1167
000400.SZ,Q4 FY2019,49.1787,0.5016,1.9861,1.8488,150.8963,64.128
000400.SZ,Q1 FY2020,9.174,-2.0136,0.4723,0.428,151.1252,63.9288
000400.SZ,Q2 FY2020,32.2488,0.4975,3.8339,3.5314,158.9849,70.4598
000400.SZ,Q3 FY2020,24.4989,0.0404,1.8776,1.8169,161.3243,70.9823
000400.SZ,Q4 FY2020,45.9903,9.3104,2.3836,2.2499,168.0614,76.0694
000413.SZ,Q1 FY2016,15.8169,-9.3482,2.3993,3.6599,286.0649,136.3388
000413.SZ,Q2 FY2016,13.0037,22.1593,1.3559,2.0433,334.8303,185.2846
000413.SZ,Q3 FY2016,13.7962,3.4824,1.4084,2.7749,393.4223,170.9341
000413.SZ,Q4 FY2016,26.3964,-2.393,1.9921,4.6271,468.2632,237.5708
000413.SZ,Q1 FY2017,21.6963,-8.3236,1.7525,4.3086,476.5136,240.4887
000413.SZ,Q2 FY2017,24.7166,-5.82,1.0775,2.6497,477.4649,241.2076
000413.SZ,Q3 FY2017,32.2736,17.47,1.719,4.2041,486.9413,244.647
000413.SZ,Q4 FY2017,94.6772,9.3314,2.6665,8.2263,676.8333,356.2608
000413.SZ,Q1 FY2018,46.6575,-11.2714,1.3632,4.3205,687.9779,363.1461
000413.SZ,Q2 FY2018,64.641,12.1076,1.387,4.6202,666.9383,347.0608
000413.SZ,Q3 FY2018,61.3372,-5.9904,1.4529,4.6149,673.0755,348.5473
000413.SZ,Q4 FY2018,109.4813,9.0368,2.6433,9.1327,725.7612,391.5282
000413.SZ,Q1 FY2019,38.1641,6.3868,1.3167,4.5069,722.3241,383.8959
000413.SZ,Q2 FY2019,46.5868,-0.4434,1.2529,4.304,713.7853,374.0642
000413.SZ,Q3 FY2019,40.9111,-4.6723,0.8772,3.0458,724.4041,381.6006
000413.SZ,Q4 FY2019,49.6256,-31.3981,-8.3192,-27.438,677.6045,362.4488
000413.SZ,Q1 FY2020,10.3063,1.5903,-1.0833,-3.3334,702.1267,385.5291
000413.SZ,Q2 FY2020,17.4026,2.1706,-1.8698,-5.6106,661.9169,358.423
000413.SZ,Q3 FY2020,18.1206,4.0173,-1.069,-3.2236,655.9378,350.6604
000413.SZ,Q4 FY2020,24.6579,12.6349,-7.6225,-22.5583,648.2923,362.1561
000415.SZ,Q1 FY2016,53.3574,51.9045,0.7902,4.3035,1773.5621,1447.2647
000415.SZ,Q2 FY2016,65.0256,49.5993,1.8643,6.4421,1832.5925,1495.1978
000415.SZ,Q3 FY2016,56.0559,53.1789,2.4542,8.4903,1955.3152,1608.3335
000415.SZ,Q4 FY2016,68.1365,-15.2369,2.7739,9.1762,2166.321,1788.9522
000415.SZ,Q1 FY2017,95.0069,29.2417,1.2833,5.5985,2851.6802,2470.0562
000415.SZ,Q2 FY2017,102.1582,59.2681,2.0087,7.1878,3045.1975,2667.4128
000415.SZ,Q3 FY2017,84.3745,62.1248,2.7189,9.7466,3108.8822,2746.471
000415.SZ,Q4 FY2017,77.8039,59.5977,2.409,9.0284,3003.9436,2649.805
000415.SZ,Q1 FY2018,74.1315,54.8451,1.7282,5.9012,2917.6646,2568.2322
000415.SZ,Q2 FY2018,124.5716,46.5903,2.3263,8.0484,2922.4323,2552.0685
000415.SZ,Q3 FY2018,94.9802,57.5158,3.3379,11.6497,2939.5499,2545.3989
000415.SZ,Q4 FY2018,119.2236,45.3973,-0.4386,1.0434,2858.1864,2307.259
000415.SZ,Q1 FY2019,78.9904,40.5641,3.5103,16.8036,2552.7129,2023.1355
000415.SZ,Q2 FY2019,110.2712,49.8568,1.4576,9.3719,2645.0835,2099.5282
000415.SZ,Q3 FY2019,73.3688,56.4192,0.7231,6.294,2704.7937,2147.4264
000415.SZ,Q4 FY2019,125.3969,51.9163,-0.6106,0.7599,2655.3735,2109.6074
000415.SZ,Q1 FY2020,97.7161,40.6949,1.0041,7.0608,2958.6357,2409.7183
000415.SZ,Q2 FY2020,75.0769,22.387,-7.9033,-32.4189,2898.2989,2381.7217
000415.SZ,Q3 FY2020,55.7948,37.094,-1.8611,-7.1255,2738.2455,2249.7623
000415.SZ,Q4 FY2020,45.5895,44.2911,-15.122,-53.4717,2502.1228,2086.5907
000423.SZ,Q1 FY2016,14.8307,-6.7521,7.4715,5.4764,90.0408,13.7318
000423.SZ,Q2 FY2016,11.9128,-2.3409,3.8254,2.8581,89.4671,15.5322
000423.SZ,Q3 FY2016,13.1032,1.9213,5.2838,3.9737,90.216,12.8555
000423.SZ,Q4 FY2016,23.3246,13.4174,7.7999,6.2432,99.4957,15.6344
000423.SZ,Q1 FY2017,16.7634,1.4377,6.98,6.0512,111.6645,21.7521
000423.SZ,Q2 FY2017,12.5805,-7.3506,3.3701,2.9757,116.2119,29.3642
000423.SZ,Q3 FY2017,15.4655,1.5054,3.9076,3.467,109.1892,18.804
000423.SZ,Q4 FY2017,28.914,21.9813,8.4632,7.9461,123.7603,25.0452
000423.SZ,Q1 FY2018,16.9587,-3.8779,5.9992,6.0638,127.6308,22.6674
000423.SZ,Q2 FY2018,12.9011,-4.9398,2.4555,2.5774,123.9642,22.4611
000423.SZ,Q3 FY2018,13.983,-2.9268,3.5245,3.6144,122.2632,17.3098
000423.SZ,Q4 FY2018,29.5403,21.835,7.899,8.6103,138.6996,25.4095
000423.SZ,Q1 FY2019,12.9178,-6.3263,3.4194,3.8995,136.4401,19.2505
000423.SZ,Q2 FY2019,5.9856,-3.4319,-1.7883,-1.9778,132.3235,24.8583
000423.SZ,Q3 FY2019,9.3973,-1.0634,0.1495,0.1532,124.3579,17.5926
000423.SZ,Q4 FY2019,1.2855,-0.3783,-6.3372,-6.5287,116.5367,16.3061
000423.SZ,Q1 FY2020,4.3774,2.1607,-0.8496,-0.842,110.9699,12.807
000423.SZ,Q2 FY2020,6.5744,1.4442,-0.0016,-0.01,111.9481,15.2956
000423.SZ,Q3 FY2020,9.4538,-3.2941,0.6539,0.6433,109.3916,12.2797
000423.SZ,Q4 FY2020,13.6888,7.6975,0.6628,0.6184,109.5002,11.7301
000425.SZ,Q1 FY2016,34.7764,2.8106,0.0513,0.1072,438.0057,232.1316
000425.SZ,Q2 FY2016,46.6083,2.5581,0.5692,1.2078,437.5051,233.9009
000425.SZ,Q3 FY2016,39.5163,10.4178,0.1883,0.4004,443.3242,239.2345
000425.SZ,Q4 FY2016,48.0112,6.667,0.2116,0.4506,439.7705,234.9547
000425.SZ,Q1 FY2017,59.979,6.9163,0.9815,2.0152,454.4501,247.555
000425.SZ,Q2 FY2017,84.4261,9.7369,1.6763,3.5078,456.5776,247.2013
000425.SZ,Q3 FY2017,71.0377,5.5494,1.0171,2.3035,505.998,267.4246
000425.SZ,Q4 FY2017,75.8682,9.3315,1.0148,2.4611,497.7003,257.1424
000425.SZ,Q1 FY2018,107.8369,7.2224,2.1403,5.24,530.8887,285.151
000425.SZ,Q2 FY2018,131.6026,12.2379,2.3709,5.8398,544.0531,294.3111
000425.SZ,Q3 FY2018,101.3191,-0.2529,1.5403,4.0406,586.2801,307.8727
000425.SZ,Q4 FY2018,103.3415,13.8797,1.8615,5.4361,612.4988,309.0937
000425.SZ,Q1 FY2019,144.1951,1.0662,3.438,10.581,659.5365,346.1272
000425.SZ,Q2 FY2019,167.3664,27.3408,3.9074,12.3396,694.235,373.7555
000425.SZ,Q3 FY2019,120.827,2.6101,2.2892,7.4216,691.1857,363.6935
000425.SZ,Q4 FY2019,159.3715,20.3389,1.8277,6.1116,772.9166,436.4547
000425.SZ,Q1 FY2020,138.4582,1.2138,1.824,6.1893,835.7166,492.6201
000425.SZ,Q2 FY2020,212.2293,3.797,4.2272,14.5385,886.1436,533.7038
000425.SZ,Q3 FY2020,162.1865,1.9996,1.1084,3.7134,879.5842,550.5212
000425.SZ,Q4 FY2020,226.8075,20.8816,3.9157,13.0156,917.9718,576.2652
000539.SZ,Q1 FY2016,44.0594,20.3638,0.4629,2.2588,714.6916,412.3632
000539.SZ,Q2 FY2016,58.2905,26.6012,2.6763,8.2334,720.4134,428.871
000539.SZ,Q3 FY2016,62.0732,33.5352,3.1347,9.473,716.1944,414.9013
000539.SZ,Q4 FY2016,62.3881,6.5476,-2.2835,-7.1045,706.77,413.4044
000539.SZ,Q1 FY2017,55.5467,4.7576,-0.4947,-1.1835,697.8668,405.3909
000539.SZ,Q2 FY2017,68.3082,11.0317,1.0526,3.9806,702.3057,413.2319
000539.SZ,Q3 FY2017,75.4697,17.8949,2.7892,8.9587,709.8163,413.1797
000539.SZ,Q4 FY2017,67.1134,3.0762,-0.1639,-0.3786,710.0742,413.0456
000539.SZ,Q1 FY2018,58.1254,15.4004,0.0243,0.6388,708.5203,413.2091
000539.SZ,Q2 FY2018,80.8245,22.5549,1.8707,6.6904,728.1727,433.082
000539.SZ,Q3 FY2018,70.6093,14.1978,2.0477,6.34,717.6456,417.4667
000539.SZ,Q4 FY2018,64.526,7.8463,-1.9185,-4.5682,733.2966,418.1184
000539.SZ,Q1 FY2019,55.8972,18.051,0.4506,1.9262,720.326,403.5932
000539.SZ,Q2 FY2019,72.8447,19.9835,1.9294,6.6324,728.8804,407.5772
000539.SZ,Q3 FY2019,86.4635,29.7013,3.0391,10.3757,739.158,407.0857
000539.SZ,Q4 FY2019,78.3962,14.9911,-0.7466,-0.8625,754.7203,412.8234
000539.SZ,Q1 FY2020,47.0386,11.7057,0.0282,0.4548,763.5886,421.5344
000539.SZ,Q2 FY2020,78.3605,28.4765,3.071,11.7357,792.6558,448.7679
000539.SZ,Q3 FY2020,83.1372,24.7019,2.8274,10.449,817.9331,464.9169
000539.SZ,Q4 FY2020,74.7543,-2.0763,0.6495,3.7131,859.7082,502.274
000538.SZ,Q1 FY2016,51.7047,9.2346,4.5251,6.2066,200.5569,59.0723
000538.SZ,Q2 FY2016,52.8195,11.6801,5.424,7.6454,214.7431,71.8614
000538.SZ,Q3 FY2016,58.3527,7.0082,6.6186,9.7187,228.3942,75.7449
000538.SZ,Q4 FY2016,61.2297,1.9247,3.6255,5.7382,245.8665,87.4312
000538.SZ,Q1 FY2017,59.0872,-8.6187,4.5073,7.1786,252.6569,87.043
000538.SZ,Q2 FY2017,60.516,17.753,4.9785,8.372,260.4248,86.439
000538.SZ,Q3 FY2017,60.4747,3.1224,5.9789,10.4144,266.854,90.785
000538.SZ,Q4 FY2017,63.0682,-0.6998,3.039,5.3604,277.0253,95.5961
000538.SZ,Q1 FY2018,63.3744,3.2536,4.3721,8.0589,286.0625,96.5254
000538.SZ,Q2 FY2018,66.3614,16.441,4.2936,8.2118,295.9236,98.0277
000538.SZ,Q3 FY2018,67.5007,1.0075,5.654,10.9514,292.0661,98.6802
000538.SZ,Q4 FY2018,69.8455,5.596,2.9465,5.6754,303.7759,104.551
000538.SZ,Q1 FY2019,69.7344,-2.8745,4.1768,8.4498,308.699,99.8815
000538.SZ,Q2 FY2019,69.2395,-1.6359,4.9531,13.9744,476.2886,116.7297
000538.SZ,Q3 FY2019,77.4878,6.0494,3.5363,12.9498,494.3788,118.8212
000538.SZ,Q4 FY2019,80.1851,19.5085,1.7036,6.3565,496.5805,115.5814
000538.SZ,Q1 FY2020,77.4335,4.9323,3.3252,12.8337,515.5556,122.1601
000538.SZ,Q2 FY2020,77.5012,17.9647,3.1037,11.6996,488.1355,123.1687
000538.SZ,Q3 FY2020,84.376,12.0352,4.8336,17.954,521.6129,136.5927
000538.SZ,Q4 FY2020,88.117,3.3569,3.3162,12.6231,552.1945,168.7543
000503.SZ,Q1 FY2016,56.0294,-319.0833,-1.9409,-32.7252,14.3956,95.1642
000503.SZ,Q2 FY2016,43.3461,19.4828,-2.187,-38.2823,13.8641,70.673
000503.SZ,Q3 FY2016,48.1393,40.7741,-2.2433,-33.2166,13.6469,80.3614
000503.SZ,Q4 FY2016,69.3185,281.7689,8.3157,117.3266,14.9227,79.0927
000503.SZ,Q1 FY2017,39.1952,-52.764,-2.7733,-46.7565,14.3116,69.019
000503.SZ,Q2 FY2017,42.1909,-130.0798,-3.0382,-44.5315,13.6367,53.515
000503.SZ,Q3 FY2017,30.7419,-226.8585,-5.7505,-80.9767,14.2493,191.7786
000503.SZ,Q4 FY2017,71.8657,168.1908,12.844,171.965,14.4856,55.6439
000503.SZ,Q1 FY2018,12.1598,-62.6528,-4.2808,-61.0873,13.6162,41.8202
000503.SZ,Q2 FY2018,10.1935,77.6177,-2.2341,-28.8139,13.4416,39.0837
000503.SZ,Q3 FY2018,24.2711,-28.838,-1.9048,-25.9552,13.257,34.4413
000503.SZ,Q4 FY2018,48.8556,-9.3081,-5.9136,-72.8549,12.8035,62.7346
000503.SZ,Q1 FY2019,16.8947,-70.6852,-4.2011,-50.2301,11.9803,38.1339
000503.SZ,Q2 FY2019,14.5956,-45.4489,-5.4889,-62.1484,11.4285,38.5554
000503.SZ,Q3 FY2019,22.1718,-25.7061,-3.1337,-35.0998,11.1013,46.118
000503.SZ,Q4 FY2019,76.2508,207.8843,14.3319,162.9716,13.0521,77.7267
000503.SZ,Q1 FY2020,17.18,-54.4253,-5.9836,-71.1766,12.3645,76.0974
000503.SZ,Q2 FY2020,22.6863,-56.0774,-4.2836,-49.0924,15.2964,419.9697
000503.SZ,Q3 FY2020,28.8576,-21.4149,-3.9316,-42.7535,15.1659,462.5093
000503.SZ,Q4 FY2020,138.6483,38.9113,-8.0068,-80.3197,12.9682,332.6008
000540.SZ,Q1 FY2016,55.7987,-16.1392,7.8704,9.9614,536.981,406.4146
000540.SZ,Q2 FY2016,48.4897,9.1584,5.2454,6.788,508.6871,369.2928
000540.SZ,Q3 FY2016,38.0585,10.8797,2.6813,3.7848,668.8882,522.2213
000540.SZ,Q4 FY2016,52.2585,0.5591,6.1101,8.9938,711.5927,555.8287
000540.SZ,Q1 FY2017,60.977,-29.9005,6.0918,9.347,730.2044,563.8983
000540.SZ,Q2 FY2017,35.0455,-9.7173,3.0669,4.8091,732.9464,569.6987
000540.SZ,Q3 FY2017,14.0387,1.6429,1.4881,2.2893,762.2905,597.189
000540.SZ,Q4 FY2017,47.8725,5.9627,2.6814,4.9909,1085.0483,894.3427
000540.SZ,Q1 FY2018,38.715,-11.3494,4.2579,5.5097,1066.7686,870.1151
000540.SZ,Q2 FY2018,3.4237,-27.7672,21.6217,41.8627,778.2829,549.4435
000540.SZ,Q3 FY2018,29.7789,-12.1556,-0.04,-0.0873,793.7546,566.5784
000540.SZ,Q4 FY2018,69.4094,46.8381,-17.4036,-32.8008,1019.5538,822.4754
000540.SZ,Q1 FY2019,34.5131,82.1056,5.3907,9.7735,1134.2727,924.8162
000540.SZ,Q2 FY2019,38.5366,18.2117,1.519,2.0237,1135.26,927.203
000540.SZ,Q3 FY2019,27.6453,-10.2794,1.5975,2.8699,1171.9207,961.0967
000540.SZ,Q4 FY2019,25.0828,15.9662,-2.1946,-3.1564,1198.3361,990.7772
000540.SZ,Q1 FY2020,25.0165,16.8121,1.127,1.5631,1224.8652,1015.7525
000540.SZ,Q2 FY2020,23.6888,20.4871,2.4864,3.4708,1251.0498,1037.5159
000540.SZ,Q3 FY2020,11.3291,76.938,0.8063,1.3973,1332.4113,1116.9469
000540.SZ,Q4 FY2020,11.2914,13.8988,-1.2451,0.669,1384.5106,1167.7884
000559.SZ,Q1 FY2016,25.6294,3.0081,5.3744,2.4856,129.9499,81.6713
000559.SZ,Q2 FY2016,27.6009,3.0722,5.953,2.6821,124.5105,79.7706
000559.SZ,Q3 FY2016,24.5362,3.0877,3.3144,1.4943,110.1084,63.8742
000559.SZ,Q4 FY2016,30.0917,3.3139,4.9175,2.2432,115.1774,67.9388
000559.SZ,Q1 FY2017,29.4471,3.0648,5.2304,2.5356,119.7737,70.0649
000559.SZ,Q2 FY2017,25.9063,3.2142,4.5837,2.1788,110.1961,60.5348
000559.SZ,Q3 FY2017,25.1114,2.0078,3.8089,1.8792,110.7065,59.1659
000559.SZ,Q4 FY2017,31.0776,3.621,5.2793,2.6418,115.2936,61.3706
000559.SZ,Q1 FY2018,29.0115,-0.4571,4.777,2.5826,117.5818,61.1503
000559.SZ,Q2 FY2018,29.8278,-3.3592,3.9633,2.1102,120.658,67.5436
000559.SZ,Q3 FY2018,26.9485,4.9718,2.5903,1.3123,119.9806,66.8463
000559.SZ,Q4 FY2018,27.833,0.067,2.7745,1.48,120.4838,65.858
000559.SZ,Q1 FY2019,26.7366,1.5048,4.1674,2.2592,119.9436,63.0587
000559.SZ,Q2 FY2019,25.4098,3.6185,2.0317,1.0591,122.3231,70.0045
000559.SZ,Q3 FY2019,24.3899,4.5833,1.7451,0.9119,115.4004,62.17
000559.SZ,Q4 FY2019,29.2748,3.058,2.3416,1.2286,120.2818,65.8001
000559.SZ,Q1 FY2020,18.4693,1.4137,1.7515,0.9283,120.1478,64.7382
000559.SZ,Q2 FY2020,26.0466,3.864,1.9843,1.0487,113.2238,58.4487
000559.SZ,Q3 FY2020,30.3648,2.6545,1.4864,1.0271,145.2399,61.4783
000559.SZ,Q4 FY2020,33.9361,4.475,1.677,1.4319,154.9008,66.4504
000568.SZ,Q1 FY2016,22.1452,7.2511,5.6303,6.1584,128.3777,18.9649
000568.SZ,Q2 FY2016,20.5499,8.3666,4.9247,5.3643,133.2316,29.8136
000568.SZ,Q3 FY2016,16.1134,2.6264,3.7864,3.9983,132.7209,25.3262
000568.SZ,Q4 FY2016,24.2314,8.0068,3.8959,3.976,136.7404,25.494
000568.SZ,Q1 FY2017,26.7036,1.4487,6.982,8.2183,142.9057,23.5893
000568.SZ,Q2 FY2017,24.4565,12.0281,5.8333,6.8749,137.8808,25.0793
000568.SZ,Q3 FY2017,21.6401,8.8898,4.1133,5.421,179.7157,31.8057
000568.SZ,Q4 FY2017,31.1484,14.5675,3.7602,5.506,197.5576,44.4317
000568.SZ,Q1 FY2018,33.6997,3.4849,6.7118,11.1121,201.4744,35.8192
000568.SZ,Q2 FY2018,30.5037,0.6143,5.7145,9.2454,204.6905,48.3773
000568.SZ,Q3 FY2018,28.4256,18.5262,4.8799,7.6974,197.5859,33.4849
000568.SZ,Q4 FY2018,37.9257,20.3537,4.4298,6.9251,226.0493,54.8072
000568.SZ,Q1 FY2019,41.6923,5.6102,8.5274,15.544,239.2652,51.7038
000568.SZ,Q2 FY2019,38.4381,11.4573,6.8469,12.2521,250.0909,73.1191
000568.SZ,Q3 FY2019,34.6386,16.3853,5.7949,10.3687,266.8614,79.616
000568.SZ,Q4 FY2019,43.4004,14.9634,4.4603,8.2576,289.1997,93.6524
000568.SZ,Q1 FY2020,35.5247,-3.1628,8.4331,17.2628,297.5536,85.1343
000568.SZ,Q2 FY2020,40.8202,10.451,7.3142,14.9826,317.5821,113.1091
000568.SZ,Q3 FY2020,39.645,20.6865,7.5604,15.652,313.6656,93.5864
000568.SZ,Q4 FY2020,50.5388,21.1864,5.2944,11.6877,350.092,118.2733
000581.SZ,Q1 FY2016,15.3329,0.4283,3.3944,4.1865,160.5844,35.0765
000581.SZ,Q2 FY2016,18.3319,1.5071,4.4335,5.561,166.9662,40.6889
000581.SZ,Q3 FY2016,15.229,0.5552,2.9659,3.7976,163.8794,34.0283
000581.SZ,Q4 FY2016,15.3333,2.7828,2.8489,3.7149,172.6377,38.6534
000581.SZ,Q1 FY2017,24.5724,0.9212,4.8812,6.6795,181.4967,41.3053
000581.SZ,Q2 FY2017,22.7089,2.6028,5.0139,7.0042,188.6562,47.5648
000581.SZ,Q3 FY2017,18.33,1.0326,3.8056,5.4455,188.7584,42.4895
000581.SZ,Q4 FY2017,24.5616,5.0204,4.9555,7.343,202.3101,48.7964
000581.SZ,Q1 FY2018,23.9198,0.8642,5.1504,8.0373,212.2889,50.7523
000581.SZ,Q2 FY2018,25.6882,2.9251,4.9531,7.7422,219.2079,62.8956
000581.SZ,Q3 FY2018,18.9891,1.2715,3.3243,5.1752,207.7323,46.5023
000581.SZ,Q4 FY2018,18.6196,3.6831,2.1609,3.7083,208.9204,44.4007
000581.SZ,Q1 FY2019,22.7013,1.4541,4.2389,6.9973,222.0465,50.5244
000581.SZ,Q2 FY2019,21.3331,5.4491,3.4814,5.7538,223.3449,57.6606
000581.SZ,Q3 FY2019,19.1602,5.4865,2.898,4.7581,228.2315,59.3323
000581.SZ,Q4 FY2019,24.6489,-1.903,3.2376,5.5182,239.5835,64.7369
000581.SZ,Q1 FY2020,27.7211,3.192,3.2135,5.538,238.1089,60.7316
000581.SZ,Q2 FY2020,38.2229,1.1845,4.545,7.9247,247.5534,73.1835
000581.SZ,Q3 FY2020,33.2413,6.2472,5.2174,9.2109,262.3551,79.7164
000581.SZ,Q4 FY2020,29.6529,-2.8056,3.0133,5.5538,273.507,85.5623
000598.SZ,Q1 FY2016,7.1944,2.2728,2.7322,2.2556,145.5821,61.2433
000598.SZ,Q2 FY2016,7.2405,3.7836,2.9012,2.4096,146.9664,60.1969
000598.SZ,Q3 FY2016,7.7756,5.1194,3.3215,2.8869,163.6798,73.2832
000598.SZ,Q4 FY2016,8.3729,3.0234,1.2921,1.1654,169.1934,77.6642
000598.SZ,Q1 FY2017,7.8164,2.3456,2.214,2.0048,171.2903,77.7489
000598.SZ,Q2 FY2017,9.5851,4.2288,2.7498,2.5696,176.6341,79.6334
000598.SZ,Q3 FY2017,9.8483,3.8384,3.0971,2.9397,178.9411,78.9492
000598.SZ,Q4 FY2017,10.0637,6.1598,1.5762,1.6473,187.5466,85.7047
000598.SZ,Q1 FY2018,8.9519,2.5679,2.3562,2.3504,188.6876,83.1538
000598.SZ,Q2 FY2018,10.2831,4.8802,3.0181,3.0977,190.308,83.9594
000598.SZ,Q3 FY2018,10.8378,6.4271,3.1363,3.2223,193.2905,83.7048
000598.SZ,Q4 FY2018,11.5302,5.2339,1.3356,1.4167,209.2174,97.6884
000598.SZ,Q1 FY2019,9.5898,2.9442,2.4917,2.6293,212.9968,100.8784
000598.SZ,Q2 FY2019,11.5466,5.2931,3.1431,3.4271,227.4188,112.6017
000598.SZ,Q3 FY2019,11.7025,5.978,3.0944,3.4435,221.4968,103.295
000598.SZ,Q4 FY2019,15.5414,4.5991,1.3241,1.5055,253.375,133.4261
000598.SZ,Q1 FY2020,9.8372,-0.1455,2.2967,2.6489,258.4952,135.8563
000598.SZ,Q2 FY2020,13.5176,8.7633,3.4714,4.1055,267.147,142.71
000598.SZ,Q3 FY2020,14.1545,8.5468,3.2219,3.9258,289.932,161.078
000598.SZ,Q4 FY2020,16.1968,10.3492,2.0925,2.5515,308.8033,177.3666
000623.SZ,Q1 FY2016,5.6777,-15.1187,2.0877,3.6439,199.344,22.9273
000623.SZ,Q2 FY2016,6.4916,141.3158,2.7497,4.7571,196.169,23.1156
000623.SZ,Q3 FY2016,6.3801,74.501,2.5526,4.4466,193.285,14.3829
000623.SZ,Q4 FY2016,8.8175,133.1149,2.1215,3.7109,203.405,14.6647
000623.SZ,Q1 FY2017,5.012,11.5845,2.2096,4.177,209.8976,15.2631
000623.SZ,Q2 FY2017,7.2444,61.8447,2.553,4.9329,209.7116,13.5532
000623.SZ,Q3 FY2017,7.616,70.7316,2.3273,4.499,216.4277,13.8839
000623.SZ,Q4 FY2017,9.8954,112.3251,2.4506,4.8425,218.5459,13.1796
000623.SZ,Q1 FY2018,7.0784,27.7547,1.5695,3.2474,244.6092,31.4329
000623.SZ,Q2 FY2018,8.7266,160.6159,1.3523,2.8294,244.8406,34.0404
000623.SZ,Q3 FY2018,8.1615,126.9322,1.368,2.83,249.1952,34.8937
000623.SZ,Q4 FY2018,9.2743,32.3324,0.1861,0.3398,246.5854,34.1416
000623.SZ,Q1 FY2019,8.2231,-18.1142,3.0084,6.4399,255.152,34.721
000623.SZ,Q2 FY2019,8.2027,134.0767,1.0421,2.2617,254.5278,34.3041
000623.SZ,Q3 FY2019,7.1598,72.5395,1.3098,2.8454,256.7951,33.7038
000623.SZ,Q4 FY2019,7.2982,190.9549,1.1,2.387,258.009,33.5621
000623.SZ,Q1 FY2020,4.6829,52.1256,1.4659,3.2715,261.3775,33.9952
000623.SZ,Q2 FY2020,6.5316,284.2628,3.0439,6.8909,270.6435,39.6463
000623.SZ,Q3 FY2020,4.946,21.863,2.0962,4.7906,271.0974,36.9967
000623.SZ,Q4 FY2020,6.3561,32.1574,0.8813,1.9612,273.5346,38.2417
000629.SZ,Q1 FY2016,28.5733,4.916,0.4686,1.044,567.6574,467.2614
000629.SZ,Q2 FY2016,30.1768,2.0407,-10.7506,-14.4513,559.4942,473.8331
000629.SZ,Q3 FY2016,32.598,-5.0413,-5.0182,-4.6385,569.7646,488.1412
000629.SZ,Q4 FY2016,14.752,-5.2765,-88.4705,-47.6565,96.2111,60.1362
000629.SZ,Q1 FY2017,21.9973,-3.7288,6.2724,2.3572,94.3928,55.9332
000629.SZ,Q2 FY2017,20.2542,3.2613,5.1668,2.106,100.4995,59.931
000629.SZ,Q3 FY2017,22.5222,-1.8333,6.4018,2.6664,99.9802,56.7434
000629.SZ,Q4 FY2017,29.5838,-1.5024,4.5939,2.0694,104.7323,59.3457
000629.SZ,Q1 FY2018,31.8592,1.4578,10.306,4.843,103.5902,53.3096
000629.SZ,Q2 FY2018,35.8607,4.0571,13.3408,7.045,99.7825,42.6112
000629.SZ,Q3 FY2018,38.9426,7.082,15.1822,9.2222,110.8558,44.4384
000629.SZ,Q4 FY2018,44.9515,5.1912,15.1546,10.5205,118.6556,41.7376
000629.SZ,Q1 FY2019,40.6258,5.4111,9.2869,7.6219,129.9513,38.9817
000629.SZ,Q2 FY2019,31.9611,7.4272,4.98,4.5376,132.7292,38.8281
000629.SZ,Q3 FY2019,31.211,7.1172,2.2651,2.2212,133.939,36.5045
000629.SZ,Q4 FY2019,27.7888,12.8627,0.0952,0.1841,129.6614,33.2843
000629.SZ,Q1 FY2020,25.3511,-0.019,0.7519,0.7748,126.4559,29.213
000629.SZ,Q2 FY2020,24.6627,2.6452,0.1604,0.1819,121.0567,24.3576
000629.SZ,Q3 FY2020,28.2053,5.0565,1.1076,1.0482,119.9276,22.1434
000629.SZ,Q4 FY2020,27.57,-1.6821,0.3706,0.422,116.4874,18.5201
000630.SZ,Q1 FY2016,181.477,10.7141,-0.6306,-0.6229,433.7391,288.5962
000630.SZ,Q2 FY2016,236.6745,4.7105,0.9666,1.6654,414.3302,267.8791
000630.SZ,Q3 FY2016,231.3476,26.1537,0.352,0.8587,409.1179,261.0021
000630.SZ,Q4 FY2016,217.2419,6.8065,0.5565,1.3429,445.9388,270.6581
000630.SZ,Q1 FY2017,181.982,-17.7213,0.8629,2.0648,447.485,270.2516
000630.SZ,Q2 FY2017,201.2232,16.4519,0.5464,1.309,439.6491,260.2424
000630.SZ,Q3 FY2017,223.3806,21.3842,0.9342,2.3274,475.0635,290.5365
000630.SZ,Q4 FY2017,217.7167,-27.8283,0.8936,1.7108,477.9356,292.1841
